filepath,country,model_version,detection_index,category,label,conf,bbox_x,bbox_y,bbox_w,bbox_h
input/semana31/camera02/IMG_0002.JPG,GT,4.0.1a,1,1,animal,0.8676,0.3973,0.2447,0.6027,0.709
input/semana31/camera02/IMG_0003.JPG,GT,4.0.1a,1,2,human,0.9553,0.0552,0.0009,0.3177,0.9537
input/semana31/camera02/IMG_0003.JPG,GT,4.0.1a,2,2,human,0.9157,0.6703,0.0009,0.0688,0.3111
input/semana31/camera02/IMG_0003.JPG,GT,4.0.1a,3,2,human,0.8369,0.7521,0.0009,0.0526,0.3278
input/semana31/camera02/IMG_0003.JPG,GT,4.0.1a,4,2,human,0.7553,0.6417,0.0028,0.0432,0.1759
input/semana31/camera02/IMG_0004.JPG,GT,4.0.1a,1,2,human,0.9468,0.0781,0.0009,0.2927,0.9537
input/semana31/camera02/IMG_0004.JPG,GT,4.0.1a,2,2,human,0.8967,0.7568,0.0019,0.0495,0.3269
input/semana31/camera02/IMG_0004.JPG,GT,4.0.1a,3,2,human,0.8963,0.6729,0.0009,0.0719,0.3102
input/semana31/camera02/IMG_0004.JPG,GT,4.0.1a,4,2,human,0.7935,0.6484,0.0028,0.0443,0.1713
input/semana31/camera02/IMG_0004.JPG,GT,4.0.1a,5,2,human,0.0372,0.6464,0.0056,0.0755,0.2269
input/semana31/camera02/IMG_0005.JPG,GT,4.0.1a,1,2,human,0.9644,0.2172,0.0009,0.2182,0.6944
input/semana31/camera02/IMG_0005.JPG,GT,4.0.1a,2,2,human,0.9364,0.7448,0.0009,0.0682,0.3204
input/semana31/camera02/IMG_0005.JPG,GT,4.0.1a,3,2,human,0.9226,0.6807,0.0,0.0729,0.2898
input/semana31/camera02/IMG_0005.JPG,GT,4.0.1a,4,2,human,0.2805,0.7318,0.0019,0.026,0.1722
input/semana31/camera02/IMG_0006.JPG,GT,4.0.1a,1,2,human,0.9681,0.4281,0.0009,0.4083,0.9546
input/semana31/camera02/IMG_0006.JPG,GT,4.0.1a,2,2,human,0.8511,0.1234,0.0,0.0755,0.238
input/semana31/camera02/IMG_0006.JPG,GT,4.0.1a,3,2,human,0.1478,0.1234,0.0009,0.0359,0.2148
input/semana31/camera02/IMG_0007.JPG,GT,4.0.1a,1,2,human,0.9395,0.299,0.0009,0.4365,0.9537
input/semana31/camera02/IMG_0007.JPG,GT,4.0.1a,2,2,human,0.7993,0.1255,0.0,0.074,0.237
input/semana31/camera02/IMG_0007.JPG,GT,4.0.1a,3,2,human,0.3709,0.125,0.0,0.0302,0.2167
input/semana31/camera02/IMG_0008.JPG,GT,4.0.1a,1,2,human,0.9603,0.1708,0.0009,0.2641,0.9102
input/semana31/camera02/IMG_0008.JPG,GT,4.0.1a,2,2,human,0.7949,0.1406,0.0,0.0531,0.2352
input/semana31/camera02/IMG_0008.JPG,GT,4.0.1a,3,2,human,0.7455,0.1245,0.0019,0.0328,0.2157
input/semana31/camera02/IMG_0009.JPG,GT,4.0.1a,1,1,animal,0.9432,0.8479,0.3333,0.1474,0.5046
input/semana31/camera02/IMG_0009.JPG,GT,4.0.1a,2,1,animal,0.0169,0.0,0.3306,0.0068,0.1241
input/semana31/camera02/IMG_0010.JPG,GT,4.0.1a,1,1,animal,0.9005,0.9042,0.3185,0.0958,0.4213
input/semana31/camera02/IMG_0010.JPG,GT,4.0.1a,2,1,animal,0.0185,0.3927,0.4519,0.063,0.063
input/semana31/camera02/IMG_0010.JPG,GT,4.0.1a,3,1,animal,0.0135,0.0,0.3222,0.0063,0.1259
input/semana31/camera02/IMG_0011.JPG,GT,4.0.1a,1,1,animal,0.8195,0.9406,0.387,0.0594,0.2759
input/semana31/camera02/IMG_0011.JPG,GT,4.0.1a,2,1,animal,0.0341,0.3922,0.4528,0.0641,0.062
input/semana31/camera02/IMG_0012.JPG,GT,4.0.1a,1,1,animal,0.9468,0.5589,0.3926,0.1313,0.2787
input/semana31/camera02/IMG_0012.JPG,GT,4.0.1a,2,1,animal,0.0638,0.401,0.4519,0.0573,0.062
input/semana31/camera02/IMG_0012.JPG,GT,4.0.1a,3,1,animal,0.044,0.238,0.3352,0.0365,0.0352
input/semana31/camera02/IMG_0012.JPG,GT,4.0.1a,4,1,animal,0.0245,0.3661,0.2898,0.0307,0.0241
input/semana31/camera02/IMG_0013.JPG,GT,4.0.1a,1,1,animal,0.9441,0.4495,0.4352,0.162,0.2815
input/semana31/camera02/IMG_0013.JPG,GT,4.0.1a,2,1,animal,0.059,0.238,0.337,0.037,0.0296
input/semana31/camera02/IMG_0013.JPG,GT,4.0.1a,3,1,animal,0.0255,0.4021,0.4519,0.0578,0.0602
input/semana31/camera02/IMG_0013.JPG,GT,4.0.1a,4,1,animal,0.0242,0.3661,0.2907,0.0312,0.0231
input/semana31/camera02/IMG_0014.JPG,GT,4.0.1a,1,1,animal,0.9432,0.3094,0.4269,0.1594,0.287
input/semana31/camera02/IMG_0014.JPG,GT,4.0.1a,2,1,animal,0.0732,0.2375,0.3361,0.0396,0.0306
input/semana31/camera02/IMG_0018.JPG,GT,4.0.1a,1,2,human,0.965,0.1323,0.0,0.3245,0.9009
input/semana31/camera02/IMG_0019.JPG,GT,4.0.1a,1,2,human,0.9538,0.2344,0.0,0.2297,0.7519
input/semana31/camera02/IMG_0020.JPG,GT,4.0.1a,1,2,human,0.964,0.4453,0.0,0.1771,0.5509
input/semana31/camera02/IMG_0021.JPG,GT,4.0.1a,1,2,human,0.9582,0.6599,0.0009,0.3401,0.9556
input/semana31/camera02/IMG_0021.JPG,GT,4.0.1a,2,1,animal,0.0298,0.451,0.0,0.0094,0.0324
input/semana31/camera02/IMG_0022.JPG,GT,4.0.1a,1,2,human,0.9492,0.5547,0.0009,0.4453,0.9537
input/semana31/camera02/IMG_0022.JPG,GT,4.0.1a,2,1,animal,0.03,0.4505,0.0,0.0089,0.0296
input/semana31/camera02/IMG_0023.JPG,GT,4.0.1a,1,2,human,0.9542,0.0,0.0009,0.8849,0.9537
input/semana31/camera03/IMG_0001.JPG,GT,4.0.1a,1,1,animal,0.0285,0.0034,0.3935,0.9966,0.5616
input/semana31/camera03/IMG_0001.JPG,GT,4.0.1a,2,2,human,0.0105,0.001,0.3819,0.999,0.5727
input/semana31/camera03/IMG_0002.JPG,GT,4.0.1a,1,1,animal,0.064,0.0305,0.3435,0.9695,0.6125
input/semana31/camera03/IMG_0004.JPG,GT,4.0.1a,1,2,human,0.1149,0.95,0.7907,0.05,0.1653
input/semana31/camera03/IMG_0004.JPG,GT,4.0.1a,2,2,human,0.0416,0.951,0.5463,0.049,0.4083
input/semana31/camera03/IMG_0005.JPG,GT,4.0.1a,1,2,human,0.8799,0.8964,0.0014,0.1036,0.9532
input/semana31/camera03/IMG_0007.JPG,GT,4.0.1a,1,1,animal,0.9674,0.0622,0.5731,0.199,0.3069
input/semana31/camera03/IMG_0008.JPG,GT,4.0.1a,1,1,animal,0.9638,0.0385,0.5597,0.1943,0.3157
input/semana31/camera03/IMG_0008.JPG,GT,4.0.1a,2,1,animal,0.0369,0.0,0.6551,0.0844,0.1287
input/semana31/camera03/IMG_0009.JPG,GT,4.0.1a,1,1,animal,0.9539,0.044,0.5532,0.1813,0.3199
input/semana31/camera03/IMG_0010.JPG,GT,4.0.1a,1,1,animal,0.9713,0.0328,0.4694,0.7313,0.4852
input/semana31/camera03/IMG_0010.JPG,GT,4.0.1a,2,1,animal,0.0149,0.7625,0.6704,0.037,0.125
input/semana31/camera03/IMG_0011.JPG,GT,4.0.1a,1,1,animal,0.9792,0.0255,0.4403,0.7997,0.5139
input/semana31/camera03/IMG_0012.JPG,GT,4.0.1a,1,1,animal,0.972,0.0299,0.3963,0.7549,0.5579
input/semana31/camera03/IMG_0022.JPG,GT,4.0.1a,1,2,human,0.8739,0.1273,0.0009,0.8727,0.9537
input/semana31/camera03/IMG_0022.JPG,GT,4.0.1a,2,2,human,0.3219,0.7029,0.0028,0.2971,0.9505
input/semana31/camera03/IMG_0023.JPG,GT,4.0.1a,1,2,human,0.9769,0.3812,0.0005,0.6188,0.9551
input/semana31/camera03/IMG_0024.JPG,GT,4.0.1a,1,2,human,0.9736,0.5036,0.0019,0.4961,0.9523
input/semana31/camera04/IMG_0001.JPG,GT,4.0.1a,1,2,human,0.9622,0.4691,0.1779,0.5309,0.7771
input/semana31/camera04/IMG_0004.JPG,GT,4.0.1a,1,2,human,0.9458,0.0,0.0,0.4112,0.8153
input/semana31/camera04/IMG_0004.JPG,GT,4.0.1a,2,1,animal,0.0391,0.275,0.5324,0.149,0.1505
input/semana31/camera04/IMG_0005.JPG,GT,4.0.1a,1,2,human,0.9397,0.0003,0.0014,0.2852,0.8338
input/semana31/camera04/IMG_0009.JPG,GT,4.0.1a,1,2,human,0.6432,0.0424,0.0,0.2216,0.1829
input/semana31/camera04/IMG_0009.JPG,GT,4.0.1a,2,2,human,0.0356,0.0039,0.0014,0.262,0.3542
input/semana31/camera04/IMG_0012.JPG,GT,4.0.1a,1,2,human,0.2401,0.0,0.3412,1.0,0.6134
input/semana31/camera04/IMG_0014.JPG,GT,4.0.1a,1,2,human,0.8665,0.0005,0.0009,0.7602,0.9546
input/semana31/camera04/IMG_0014.JPG,GT,4.0.1a,2,2,human,0.112,0.4984,0.0,0.2422,0.1111
input/semana31/camera04/IMG_0016.JPG,GT,4.0.1a,1,2,human,0.9447,0.468,0.175,0.1607,0.7755
input/semana31/camera04/IMG_0017.JPG,GT,4.0.1a,1,2,human,0.9531,0.4484,0.1838,0.194,0.7593
input/semana31/camera04/IMG_0027.JPG,GT,4.0.1a,1,1,animal,0.0151,0.8878,0.6213,0.1122,0.0787
input/semana31/camera04/IMG_0028.JPG,GT,4.0.1a,1,1,animal,0.7185,0.5638,0.431,0.0667,0.0736
input/semana31/camera05/IMG_0001.JPG,GT,4.0.1a,1,2,human,0.9762,0.0195,0.0005,0.3823,0.9556
input/semana31/camera05/IMG_0001.JPG,GT,4.0.1a,2,2,human,0.9732,0.7073,0.0005,0.2341,0.8995
input/semana31/camera05/IMG_0002.JPG,GT,4.0.1a,1,2,human,0.9648,0.2432,0.0005,0.1896,0.6292
input/semana31/camera05/IMG_0002.JPG,GT,4.0.1a,2,2,human,0.9207,0.712,0.0005,0.2779,0.8523
input/semana31/camera05/IMG_0009.JPG,GT,4.0.1a,1,2,human,0.9483,0.0003,0.0009,0.551,0.9537
input/semana31/camera05/IMG_0010.JPG,GT,4.0.1a,1,2,human,0.372,0.0102,0.8662,0.2339,0.0894
input/semana31/camera06/IMG_0002.JPG,GT,4.0.1a,1,2,human,0.9012,0.0,0.0007,0.369,0.9544
input/semana31/camera06/IMG_0002.JPG,GT,4.0.1a,2,2,human,0.014,0.0093,0.0007,0.9327,0.9563
input/semana31/camera06/IMG_0003.JPG,GT,4.0.1a,1,1,animal,0.8847,0.5568,0.5417,0.0487,0.162
input/semana31/camera06/IMG_0003.JPG,GT,4.0.1a,2,1,animal,0.8476,0.4013,0.5394,0.1484,0.1759
input/semana31/camera06/IMG_0004.JPG,GT,4.0.1a,1,1,animal,0.9206,0.3977,0.5144,0.1258,0.2042
input/semana31/camera06/IMG_0004.JPG,GT,4.0.1a,2,1,animal,0.9175,0.5557,0.5486,0.0505,0.1593
input/semana31/camera06/IMG_0004.JPG,GT,4.0.1a,3,1,animal,0.0219,0.7563,0.4593,0.0227,0.0375
input/semana31/camera06/IMG_0004.JPG,GT,4.0.1a,4,1,animal,0.0119,0.8714,0.8204,0.0471,0.0806
input/semana31/camera06/IMG_0005.JPG,GT,4.0.1a,1,2,human,0.9096,0.0,0.0,0.644,0.9556
input/semana31/camera06/IMG_0005.JPG,GT,4.0.1a,2,2,human,0.4444,0.4643,0.0,0.1786,0.2366
input/semana31/camera06/IMG_0005.JPG,GT,4.0.1a,3,2,human,0.2413,0.0003,0.2954,0.1497,0.3921
input/semana31/camera06/IMG_0005.JPG,GT,4.0.1a,4,2,human,0.1855,0.0003,0.4356,0.4776,0.5194
input/semana31/camera06/IMG_0005.JPG,GT,4.0.1a,5,2,human,0.0121,0.0,0.0,0.6456,0.2491
input/semana31/camera06/IMG_0006.JPG,GT,4.0.1a,1,2,human,0.964,0.0,0.0014,1.0,0.9537
input/semana31/camera07/IMG_0001.JPG,GT,4.0.1a,1,2,human,0.9694,0.5,0.0,0.4997,0.9551
input/semana31/camera07/IMG_0002.JPG,GT,4.0.1a,1,2,human,0.8837,0.9188,0.0,0.0813,0.8074
input/semana31/camera07/IMG_0003.JPG,GT,4.0.1a,1,2,human,0.9226,0.8844,0.0,0.1154,0.806
input/semana31/camera07/IMG_0004.JPG,GT,4.0.1a,1,2,human,0.2998,0.0,0.0023,0.0852,0.7009
input/semana31/camera07/IMG_0007.JPG,GT,4.0.1a,1,2,human,0.9564,0.8885,0.0028,0.1115,0.9454
input/semana31/camera07/IMG_0008.JPG,GT,4.0.1a,1,2,human,0.9418,0.8779,0.0019,0.1221,0.95
input/semana31/camera07/IMG_0009.JPG,GT,4.0.1a,1,2,human,0.951,0.8826,0.0019,0.1174,0.9495
input/semana31/camera07/IMG_0010.JPG,GT,4.0.1a,1,1,animal,0.8146,0.8292,0.5023,0.0646,0.1236
input/semana31/camera07/IMG_0011.JPG,GT,4.0.1a,1,1,animal,0.8202,0.8458,0.4995,0.0615,0.1333
input/semana31/camera07/IMG_0012.JPG,GT,4.0.1a,1,1,animal,0.8638,0.8568,0.5361,0.0771,0.1116
input/semana31/camera07/IMG_0013.JPG,GT,4.0.1a,1,1,animal,0.8466,0.8115,0.4949,0.0846,0.1324
input/semana31/camera07/IMG_0013.JPG,GT,4.0.1a,2,1,animal,0.0131,0.6927,0.3194,0.0242,0.031
input/semana31/camera07/IMG_0014.JPG,GT,4.0.1a,1,1,animal,0.8953,0.8654,0.4903,0.1003,0.1444
input/semana31/camera07/IMG_0015.JPG,GT,4.0.1a,1,1,animal,0.9022,0.8727,0.4884,0.0958,0.1458
input/semana31/camera07/IMG_0016.JPG,GT,4.0.1a,1,1,animal,0.7527,0.6513,0.6745,0.1018,0.0898
input/semana31/camera07/IMG_0016.JPG,GT,4.0.1a,2,1,animal,0.4657,0.6159,0.4403,0.0607,0.0634
input/semana31/camera07/IMG_0016.JPG,GT,4.0.1a,3,1,animal,0.0345,0.6948,0.3181,0.0245,0.0264
input/semana31/camera07/IMG_0016.JPG,GT,4.0.1a,4,1,animal,0.021,0.7341,0.3019,0.026,0.0366
input/semana31/camera07/IMG_0017.JPG,GT,4.0.1a,1,1,animal,0.5801,0.6122,0.4523,0.0589,0.056
input/semana31/camera07/IMG_0017.JPG,GT,4.0.1a,2,1,animal,0.2301,0.6833,0.6644,0.0773,0.0963
input/semana31/camera07/IMG_0017.JPG,GT,4.0.1a,3,1,animal,0.0549,0.6935,0.3181,0.0266,0.0319
input/semana31/camera07/IMG_0017.JPG,GT,4.0.1a,4,1,animal,0.0214,0.7362,0.2921,0.0219,0.0343
input/semana31/camera07/IMG_0018.JPG,GT,4.0.1a,1,1,animal,0.0203,0.6081,0.4491,0.051,0.0634
input/semana31/camera07/IMG_0020.JPG,GT,4.0.1a,1,1,animal,0.0761,0.7385,0.5949,0.0464,0.0866
input/semana31/camera07/IMG_0022.JPG,GT,4.0.1a,1,1,animal,0.4847,0.9281,0.4977,0.0263,0.0676
input/semana31/camera07/IMG_0022.JPG,GT,4.0.1a,2,1,animal,0.0736,0.4333,0.7264,0.0966,0.0713
input/semana31/camera07/IMG_0023.JPG,GT,4.0.1a,1,1,animal,0.8111,0.9234,0.4986,0.0492,0.0935
input/semana31/camera07/IMG_0023.JPG,GT,4.0.1a,2,1,animal,0.0197,0.4333,0.7213,0.1089,0.0764
input/semana31/camera07/IMG_0024.JPG,GT,4.0.1a,1,1,animal,0.0847,0.9198,0.5028,0.0724,0.0894
input/semana31/camera07/IMG_0024.JPG,GT,4.0.1a,2,1,animal,0.0628,0.4305,0.7278,0.1109,0.0681
input/semana31/camera07/IMG_0025.JPG,GT,4.0.1a,1,1,animal,0.936,0.4724,0.638,0.1206,0.1625
input/semana31/camera07/IMG_0026.JPG,GT,4.0.1a,1,1,animal,0.8985,0.494,0.6319,0.0958,0.1644
input/semana31/camera07/IMG_0027.JPG,GT,4.0.1a,1,1,animal,0.9231,0.4776,0.6421,0.113,0.1579
input/semana31/camera07/IMG_0034.JPG,GT,4.0.1a,1,1,animal,0.9606,0.6013,0.0005,0.3362,0.7051
input/semana31/camera07/IMG_0034.JPG,GT,4.0.1a,2,1,animal,0.4751,0.7898,0.169,0.1409,0.1977
input/semana31/camera07/IMG_0034.JPG,GT,4.0.1a,3,1,animal,0.2009,0.8339,0.0449,0.1044,0.3185
input/semana31/camera07/IMG_0034.JPG,GT,4.0.1a,4,1,animal,0.0125,0.7049,0.0718,0.2372,0.3727
input/semana31/camera07/IMG_0034.JPG,GT,4.0.1a,5,1,animal,0.0114,0.8253,0.1778,0.0604,0.1884
input/semana31/camera07/IMG_0035.JPG,GT,4.0.1a,1,1,animal,0.9688,0.5789,0.0009,0.3667,0.7218
input/semana31/camera07/IMG_0035.JPG,GT,4.0.1a,2,1,animal,0.4267,0.8438,0.1875,0.0784,0.1917
input/semana31/camera07/IMG_0035.JPG,GT,4.0.1a,3,1,animal,0.0245,0.8266,0.1699,0.063,0.2037
input/semana31/camera07/IMG_0036.JPG,GT,4.0.1a,1,1,animal,0.962,0.6107,0.0005,0.3073,0.737
input/semana31/camera07/IMG_0036.JPG,GT,4.0.1a,2,1,animal,0.4249,0.849,0.188,0.0346,0.206
input/semana31/camera07/IMG_0036.JPG,GT,4.0.1a,3,1,animal,0.0917,0.8495,0.0935,0.0617,0.3014
input/semana31/camera07/IMG_0036.JPG,GT,4.0.1a,4,1,animal,0.0309,0.8013,0.1894,0.0799,0.1986
input/semana31/camera07/IMG_0037.JPG,GT,4.0.1a,1,1,animal,0.9735,0.657,0.0009,0.3409,0.8269
input/semana31/camera07/IMG_0038.JPG,GT,4.0.1a,1,1,animal,0.9455,0.7484,0.0005,0.2492,0.8394
input/semana31/camera07/IMG_0039.JPG,GT,4.0.1a,1,1,animal,0.9491,0.7487,0.0005,0.2492,0.8361
input/semana31/camera07/IMG_0040.JPG,GT,4.0.1a,1,1,animal,0.9144,0.8021,0.0014,0.1979,0.8264
input/semana31/camera07/IMG_0041.JPG,GT,4.0.1a,1,1,animal,0.9385,0.8281,0.0009,0.1719,0.8259
input/semana31/camera07/IMG_0042.JPG,GT,4.0.1a,1,1,animal,0.9488,0.8138,0.0009,0.1862,0.8292
input/semana31/camera07/IMG_0043.JPG,GT,4.0.1a,1,1,animal,0.9482,0.0,0.4463,1.0,0.5088
input/semana31/camera07/IMG_0044.JPG,GT,4.0.1a,1,1,animal,0.9374,0.7956,0.2301,0.2044,0.637
input/semana31/camera07/IMG_0044.JPG,GT,4.0.1a,2,1,animal,0.0827,0.0008,0.5264,0.6568,0.4282
input/semana31/camera07/IMG_0045.JPG,GT,4.0.1a,1,1,animal,0.961,0.8365,0.2431,0.1635,0.5907
input/semana31/camera07/IMG_0045.JPG,GT,4.0.1a,2,1,animal,0.0123,0.0005,0.5255,0.657,0.431
input/semana31/camera07/IMG_0046.JPG,GT,4.0.1a,1,1,animal,0.0525,0.906,0.3944,0.094,0.0384
input/semana31/camera07/IMG_0047.JPG,GT,4.0.1a,1,1,animal,0.0952,0.9073,0.3944,0.0927,0.0375
input/semana31/camera07/IMG_0048.JPG,GT,4.0.1a,1,1,animal,0.0117,0.906,0.3944,0.0938,0.0384
input/semana31/camera07/IMG_0049.JPG,GT,4.0.1a,1,1,animal,0.0708,0.9042,0.3958,0.0958,0.0366
input/semana31/camera07/IMG_0050.JPG,GT,4.0.1a,1,1,animal,0.1526,0.9029,0.3958,0.0971,0.0366
input/semana31/camera07/IMG_0051.JPG,GT,4.0.1a,1,1,animal,0.1261,0.9039,0.3963,0.0961,0.037
input/semana31/camera07/IMG_0052.JPG,GT,4.0.1a,1,1,animal,0.8238,0.8414,0.5218,0.0659,0.1093
input/semana31/camera07/IMG_0053.JPG,GT,4.0.1a,1,1,animal,0.8288,0.8419,0.5218,0.0674,0.1153
input/semana31/camera07/IMG_0054.JPG,GT,4.0.1a,1,1,animal,0.7901,0.8435,0.5231,0.0669,0.1111
input/semana31/camera07/IMG_0058.JPG,GT,4.0.1a,1,1,animal,0.9702,0.5497,0.494,0.2112,0.4611
input/semana31/camera07/IMG_0059.JPG,GT,4.0.1a,1,1,animal,0.8667,0.9161,0.337,0.0831,0.3639
input/semana31/camera07/IMG_0061.JPG,GT,4.0.1a,1,1,animal,0.0265,0.0,0.6815,0.024,0.1042
input/semana31/camera07/IMG_0061.JPG,GT,4.0.1a,2,1,animal,0.0252,0.4609,0.3815,0.0312,0.0995
input/semana31/camera07/IMG_0062.JPG,GT,4.0.1a,1,1,animal,0.0295,0.4617,0.3903,0.0279,0.0903
input/semana31/camera07/IMG_0063.JPG,GT,4.0.1a,1,1,animal,0.1028,0.4607,0.3898,0.0297,0.0926
input/semana31/camera07/IMG_0064.JPG,GT,4.0.1a,1,1,animal,0.9452,0.6406,0.5134,0.3372,0.438
input/semana31/camera07/IMG_0065.JPG,GT,4.0.1a,1,1,animal,0.8871,0.4547,0.5755,0.2427,0.3389
input/semana31/camera07/IMG_0065.JPG,GT,4.0.1a,2,1,animal,0.7847,0.7987,0.7639,0.2005,0.1917
input/semana31/camera07/IMG_0066.JPG,GT,4.0.1a,1,1,animal,0.9097,0.5479,0.6875,0.2867,0.2681
input/semana31/camera07/IMG_0066.JPG,GT,4.0.1a,2,1,animal,0.7465,0.4393,0.6,0.1966,0.2991
input/semana31/camera07/IMG_0066.JPG,GT,4.0.1a,3,1,animal,0.0977,0.5372,0.5991,0.099,0.1611
input/semana31/camera07/IMG_0066.JPG,GT,4.0.1a,4,1,animal,0.0102,0.437,0.656,0.1052,0.2486
input/semana31/camera07/IMG_0067.JPG,GT,4.0.1a,1,1,animal,0.0103,0.001,0.5324,0.6214,0.4236
input/semana31/camera07/IMG_0068.JPG,GT,4.0.1a,1,1,animal,0.0104,0.2456,0.5338,0.3857,0.4204
input/semana31/camera07/IMG_0069.JPG,GT,4.0.1a,1,1,animal,0.0237,0.2115,0.4532,0.0229,0.0514
input/semana31/camera07/IMG_0070.JPG,GT,4.0.1a,1,1,animal,0.0106,0.9315,0.5907,0.0289,0.0861
input/semana31/camera07/IMG_0071.JPG,GT,4.0.1a,1,1,animal,0.0909,0.9294,0.6019,0.0354,0.0815
input/semana31/camera07/IMG_0072.JPG,GT,4.0.1a,1,1,animal,0.1176,0.9313,0.5847,0.0263,0.1032
input/semana31/camera07/IMG_0073.JPG,GT,4.0.1a,1,2,human,0.7524,0.0003,0.0,0.6167,0.9097
input/semana31/camera07/IMG_0073.JPG,GT,4.0.1a,2,2,human,0.1539,0.8635,0.0009,0.1362,0.4486
input/semana31/camera07/IMG_0074.JPG,GT,4.0.1a,1,2,human,0.5357,0.5081,0.4329,0.4917,0.5213
input/semana31/camera07/IMG_0074.JPG,GT,4.0.1a,2,2,human,0.2806,0.8839,0.0,0.1161,0.6611
input/semana31/camera07/IMG_0074.JPG,GT,4.0.1a,3,2,human,0.0473,0.0036,0.0014,0.9964,0.9551
input/semana31/camera07/IMG_0075.JPG,GT,4.0.1a,1,2,human,0.9595,0.2586,0.0,0.7411,0.9528
input/semana31/camera07/IMG_0075.JPG,GT,4.0.1a,2,2,human,0.1815,0.8732,0.0009,0.1268,0.9523
input/semana31/camera07/IMG_0075.JPG,GT,4.0.1a,3,2,human,0.0439,0.2544,0.0,0.4841,0.2977
input/semana31/camera09/IMG_0001.JPG,GT,4.0.1a,1,2,human,0.9644,0.0018,0.0014,0.9979,0.9532
input/semana31/camera09/IMG_0002.JPG,GT,4.0.1a,1,2,human,0.9613,0.0117,0.0009,0.988,0.9542
input/semana31/camera09/IMG_0006.JPG,GT,4.0.1a,1,1,animal,0.0123,0.6076,0.4796,0.0526,0.1083
input/semana31/camera09/IMG_0023.JPG,GT,4.0.1a,1,1,animal,0.0303,0.1573,0.6532,0.0648,0.1213
input/semana31/camera09/IMG_0024.JPG,GT,4.0.1a,1,1,animal,0.0107,0.3112,0.6199,0.0208,0.0366
input/semana31/camera09/IMG_0030.JPG,GT,4.0.1a,1,1,animal,0.0388,0.5177,0.5565,0.0339,0.0852
input/semana31/camera09/IMG_0033.JPG,GT,4.0.1a,1,1,animal,0.9545,0.0,0.075,0.3701,0.8361
input/semana31/camera09/IMG_0033.JPG,GT,4.0.1a,2,1,animal,0.5148,0.2982,0.0708,0.0794,0.194
input/semana31/camera09/IMG_0034.JPG,GT,4.0.1a,1,1,animal,0.9349,0.2729,0.0685,0.0852,0.2616
input/semana31/camera09/IMG_0035.JPG,GT,4.0.1a,1,1,animal,0.0143,0.4073,0.4903,0.0182,0.0454
input/semana31/camera09/IMG_0038.JPG,GT,4.0.1a,1,1,animal,0.0242,0.4341,0.5657,0.0279,0.0736
input/semana31/camera09/IMG_0040.JPG,GT,4.0.1a,1,1,animal,0.0962,0.2901,0.6236,0.0451,0.0366
input/semana31/camera09/IMG_0043.JPG,GT,4.0.1a,1,1,animal,0.9381,0.3984,0.4315,0.274,0.1593
input/semana31/camera09/IMG_0044.JPG,GT,4.0.1a,1,1,animal,0.9306,0.7232,0.3861,0.1661,0.1269
input/semana31/camera09/IMG_0045.JPG,GT,4.0.1a,1,2,human,0.9172,0.0,0.0009,0.1326,0.9134
input/semana31/camera09/IMG_0046.JPG,GT,4.0.1a,1,2,human,0.8991,0.0,0.0014,0.4995,0.9523
input/semana31/camera09/IMG_0046.JPG,GT,4.0.1a,2,2,human,0.0591,0.2891,0.0009,0.0979,0.4449
input/semana31/camera09/IMG_0046.JPG,GT,4.0.1a,3,2,human,0.0359,0.088,0.0019,0.3008,0.4648
input/semana31/camera10/IMG_0001.JPG,GT,4.0.1a,1,2,human,0.9515,0.0693,0.0009,0.7531,0.9542
input/semana31/camera10/IMG_0001.JPG,GT,4.0.1a,2,2,human,0.8453,0.7549,0.4019,0.0721,0.1843
input/semana31/camera10/IMG_0001.JPG,GT,4.0.1a,3,2,human,0.145,0.7958,0.5083,0.0661,0.0866
input/semana31/camera10/IMG_0001.JPG,GT,4.0.1a,4,2,human,0.0958,0.5935,0.244,0.0237,0.0995
input/semana31/camera10/IMG_0001.JPG,GT,4.0.1a,5,3,vehicle,0.0607,0.7544,0.5046,0.1081,0.0898
input/semana31/camera10/IMG_0001.JPG,GT,4.0.1a,6,2,human,0.0414,0.9695,0.5157,0.0305,0.1407
input/semana31/camera10/IMG_0001.JPG,GT,4.0.1a,7,2,human,0.0377,0.7523,0.5037,0.0945,0.0903
input/semana31/camera10/IMG_0001.JPG,GT,4.0.1a,8,2,human,0.0293,0.7555,0.5111,0.0464,0.0731
input/semana31/camera10/IMG_0001.JPG,GT,4.0.1a,9,2,human,0.0202,0.5406,0.0,0.2802,0.9593
input/semana31/camera10/IMG_0001.JPG,GT,4.0.1a,10,2,human,0.0105,0.7935,0.5069,0.0359,0.0745
input/semana31/camera10/IMG_0002.JPG,GT,4.0.1a,1,2,human,0.9483,0.7625,0.0,0.2375,0.7843
input/semana31/camera10/IMG_0002.JPG,GT,4.0.1a,2,2,human,0.9328,0.6464,0.1287,0.075,0.4796
input/semana31/camera10/IMG_0002.JPG,GT,4.0.1a,3,2,human,0.7829,0.7526,0.4037,0.068,0.1843
input/semana31/camera10/IMG_0002.JPG,GT,4.0.1a,4,3,vehicle,0.0612,0.7313,0.5079,0.0901,0.0861
input/semana31/camera10/IMG_0002.JPG,GT,4.0.1a,5,2,human,0.0474,0.7966,0.5088,0.0253,0.0722
input/semana31/camera10/IMG_0002.JPG,GT,4.0.1a,6,2,human,0.0301,0.7313,0.5069,0.0854,0.0852
